11,2012-11-30 23:00:00,39.6118,115.763,1,39.61,115.76,39.6136,115.766
32,2012-11-30 23:00:00,39.6118,115.889,1,39.61,115.886,39.6136,115.892
34,2012-11-30 23:00:00,39.6118,115.901,2,39.61,115.898,39.6136,115.904
35,2012-11-30 23:00:00,39.6118,115.907,1,39.61,115.904,39.6136,115.91
36,2012-11-30 23:00:00,39.6118,115.913,4,39.61,115.91,39.6136,115.916
43,2012-11-30 23:00:00,39.6118,115.955,2,39.61,115.952,39.6136,115.958
44,2012-11-30 23:00:00,39.6118,115.961,2,39.61,115.958,39.6136,115.964
54,2012-11-30 23:00:00,39.6118,116.021,2,39.61,116.018,39.6136,116.024
79,2012-11-30 23:00:00,39.6118,116.171,5,39.61,116.168,39.6136,116.174
84,2012-11-30 23:00:00,39.6118,116.201,2,39.61,116.198,39.6136,116.204
114,2012-11-30 23:00:00,39.6118,116.381,2,39.61,116.378,39.6136,116.384
115,2012-11-30 23:00:00,39.6118,116.387,1,39.61,116.384,39.6136,116.39
117,2012-11-30 23:00:00,39.6118,116.399,5,39.61,116.396,39.6136,116.402
118,2012-11-30 23:00:00,39.6118,116.405,1,39.61,116.402,39.6136,116.408
134,2012-11-30 23:00:00,39.6118,116.501,1,39.61,116.498,39.6136,116.504
139,2012-11-30 23:00:00,39.6118,116.531,1,39.61,116.528,39.6136,116.534
140,2012-11-30 23:00:00,39.6118,116.537,1,39.61,116.534,39.6136,116.54
166,2012-11-30 23:00:00,39.6118,116.693,1,39.61,116.69,39.6136,116.696
235,2012-11-30 23:00:00,39.6154,115.907,1,39.6136,115.904,39.6172,115.91
240,2012-11-30 23:00:00,39.6154,115.937,1,39.6136,115.934,39.6172,115.94
242,2012-11-30 23:00:00,39.6154,115.949,1,39.6136,115.946,39.6172,115.952
243,2012-11-30 23:00:00,39.6154,115.955,1,39.6136,115.952,39.6172,115.958
244,2012-11-30 23:00:00,39.6154,115.961,4,39.6136,115.958,39.6172,115.964
248,2012-11-30 23:00:00,39.6154,115.985,1,39.6136,115.982,39.6172,115.988
258,2012-11-30 23:00:00,39.6154,116.045,1,39.6136,116.042,39.6172,116.048
264,2012-11-30 23:00:00,39.6154,116.081,6,39.6136,116.078,39.6172,116.084
275,2012-11-30 23:00:00,39.6154,116.147,3,39.6136,116.144,39.6172,116.15
283,2012-11-30 23:00:00,39.6154,116.195,1,39.6136,116.192,39.6172,116.198
284,2012-11-30 23:00:00,39.6154,116.201,2,39.6136,116.198,39.6172,116.204
331,2012-11-30 23:00:00,39.6154,116.483,2,39.6136,116.48,39.6172,116.486
339,2012-11-30 23:00:00,39.6154,116.531,1,39.6136,116.528,39.6172,116.534
364,2012-11-30 23:00:00,39.6154,116.681,1,39.6136,116.678,39.6172,116.684
449,2012-11-30 23:00:00,39.619,115.991,1,39.6172,115.988,39.6208,115.994
460,2012-11-30 23:00:00,39.619,116.057,2,39.6172,116.054,39.6208,116.06
461,2012-11-30 23:00:00,39.619,116.063,1,39.6172,116.06,39.6208,116.066
466,2012-11-30 23:00:00,39.619,116.093,1,39.6172,116.09,39.6208,116.096
469,2012-11-30 23:00:00,39.619,116.111,1,39.6172,116.108,39.6208,116.114
472,2012-11-30 23:00:00,39.619,116.129,1,39.6172,116.126,39.6208,116.132
475,2012-11-30 23:00:00,39.619,116.147,4,39.6172,116.144,39.6208,116.15
498,2012-11-30 23:00:00,39.619,116.285,1,39.6172,116.282,39.6208,116.288
523,2012-11-30 23:00:00,39.619,116.435,6,39.6172,116.432,39.6208,116.438
532,2012-11-30 23:00:00,39.619,116.489,1,39.6172,116.486,39.6208,116.492
553,2012-11-30 23:00:00,39.619,116.615,1,39.6172,116.612,39.6208,116.618
657,2012-11-30 23:00:00,39.6226,116.039,1,39.6208,116.036,39.6244,116.042
659,2012-11-30 23:00:00,39.6226,116.051,1,39.6208,116.048,39.6244,116.054
660,2012-11-30 23:00:00,39.6226,116.057,1,39.6208,116.054,39.6244,116.06
661,2012-11-30 23:00:00,39.6226,116.063,1,39.6208,116.06,39.6244,116.066
675,2012-11-30 23:00:00,39.6226,116.147,2,39.6208,116.144,39.6244,116.15
682,2012-11-30 23:00:00,39.6226,116.189,1,39.6208,116.186,39.6244,116.192
715,2012-11-30 23:00:00,39.6226,116.387,2,39.6208,116.384,39.6244,116.39
716,2012-11-30 23:00:00,39.6226,116.393,7,39.6208,116.39,39.6244,116.396
759,2012-11-30 23:00:00,39.6226,116.651,4,39.6208,116.648,39.6244,116.654
760,2012-11-30 23:00:00,39.6226,116.657,1,39.6208,116.654,39.6244,116.66
831,2012-11-30 23:00:00,39.6262,115.883,5,39.6244,115.88,39.628,115.886
844,2012-11-30 23:00:00,39.6262,115.961,3,39.6244,115.958,39.628,115.964
860,2012-11-30 23:00:00,39.6262,116.057,1,39.6244,116.054,39.628,116.06
863,2012-11-30 23:00:00,39.6262,116.075,7,39.6244,116.072,39.628,116.078
883,2012-11-30 23:00:00,39.6262,116.195,1,39.6244,116.192,39.628,116.198
948,2012-11-30 23:00:00,39.6262,116.585,2,39.6244,116.582,39.628,116.588
960,2012-11-30 23:00:00,39.6262,116.657,3,39.6244,116.654,39.628,116.66
1041,2012-11-30 23:00:00,39.6298,115.943,1,39.628,115.94,39.6316,115.946
1043,2012-11-30 23:00:00,39.6298,115.955,1,39.628,115.952,39.6316,115.958
