11,2012-11-30 08:00:00,39.6118,115.763,1,39.61,115.76,39.6136,115.766
32,2012-11-30 08:00:00,39.6118,115.889,1,39.61,115.886,39.6136,115.892
34,2012-11-30 08:00:00,39.6118,115.901,1,39.61,115.898,39.6136,115.904
44,2012-11-30 08:00:00,39.6118,115.961,1,39.61,115.958,39.6136,115.964
54,2012-11-30 08:00:00,39.6118,116.021,1,39.61,116.018,39.6136,116.024
82,2012-11-30 08:00:00,39.6118,116.189,1,39.61,116.186,39.6136,116.192
114,2012-11-30 08:00:00,39.6118,116.381,1,39.61,116.378,39.6136,116.384
115,2012-11-30 08:00:00,39.6118,116.387,1,39.61,116.384,39.6136,116.39
143,2012-11-30 08:00:00,39.6118,116.555,6,39.61,116.552,39.6136,116.558
244,2012-11-30 08:00:00,39.6154,115.961,1,39.6136,115.958,39.6172,115.964
256,2012-11-30 08:00:00,39.6154,116.033,2,39.6136,116.03,39.6172,116.036
258,2012-11-30 08:00:00,39.6154,116.045,1,39.6136,116.042,39.6172,116.048
261,2012-11-30 08:00:00,39.6154,116.063,2,39.6136,116.06,39.6172,116.066
264,2012-11-30 08:00:00,39.6154,116.081,1,39.6136,116.078,39.6172,116.084
275,2012-11-30 08:00:00,39.6154,116.147,1,39.6136,116.144,39.6172,116.15
283,2012-11-30 08:00:00,39.6154,116.195,1,39.6136,116.192,39.6172,116.198
284,2012-11-30 08:00:00,39.6154,116.201,1,39.6136,116.198,39.6172,116.204
326,2012-11-30 08:00:00,39.6154,116.453,1,39.6136,116.45,39.6172,116.456
327,2012-11-30 08:00:00,39.6154,116.459,1,39.6136,116.456,39.6172,116.462
333,2012-11-30 08:00:00,39.6154,116.495,1,39.6136,116.492,39.6172,116.498
339,2012-11-30 08:00:00,39.6154,116.531,1,39.6136,116.528,39.6172,116.534
355,2012-11-30 08:00:00,39.6154,116.627,1,39.6136,116.624,39.6172,116.63
449,2012-11-30 08:00:00,39.619,115.991,7,39.6172,115.988,39.6208,115.994
450,2012-11-30 08:00:00,39.619,115.997,2,39.6172,115.994,39.6208,116
456,2012-11-30 08:00:00,39.619,116.033,1,39.6172,116.03,39.6208,116.036
458,2012-11-30 08:00:00,39.619,116.045,1,39.6172,116.042,39.6208,116.048
464,2012-11-30 08:00:00,39.619,116.081,2,39.6172,116.078,39.6208,116.084
472,2012-11-30 08:00:00,39.619,116.129,1,39.6172,116.126,39.6208,116.132
473,2012-11-30 08:00:00,39.619,116.135,1,39.6172,116.132,39.6208,116.138
475,2012-11-30 08:00:00,39.619,116.147,3,39.6172,116.144,39.6208,116.15
499,2012-11-30 08:00:00,39.619,116.291,1,39.6172,116.288,39.6208,116.294
502,2012-11-30 08:00:00,39.619,116.309,1,39.6172,116.306,39.6208,116.312
523,2012-11-30 08:00:00,39.619,116.435,1,39.6172,116.432,39.6208,116.438
558,2012-11-30 08:00:00,39.619,116.645,1,39.6172,116.642,39.6208,116.648
559,2012-11-30 08:00:00,39.619,116.651,6,39.6172,116.648,39.6208,116.654
564,2012-11-30 08:00:00,39.619,116.681,1,39.6172,116.678,39.6208,116.684
659,2012-11-30 08:00:00,39.6226,116.051,1,39.6208,116.048,39.6244,116.054
660,2012-11-30 08:00:00,39.6226,116.057,10,39.6208,116.054,39.6244,116.06
666,2012-11-30 08:00:00,39.6226,116.093,1,39.6208,116.09,39.6244,116.096
668,2012-11-30 08:00:00,39.6226,116.105,1,39.6208,116.102,39.6244,116.108
675,2012-11-30 08:00:00,39.6226,116.147,3,39.6208,116.144,39.6244,116.15
681,2012-11-30 08:00:00,39.6226,116.183,1,39.6208,116.18,39.6244,116.186
682,2012-11-30 08:00:00,39.6226,116.189,1,39.6208,116.186,39.6244,116.192
703,2012-11-30 08:00:00,39.6226,116.315,1,39.6208,116.312,39.6244,116.318
715,2012-11-30 08:00:00,39.6226,116.387,1,39.6208,116.384,39.6244,116.39
716,2012-11-30 08:00:00,39.6226,116.393,3,39.6208,116.39,39.6244,116.396
759,2012-11-30 08:00:00,39.6226,116.651,1,39.6208,116.648,39.6244,116.654
760,2012-11-30 08:00:00,39.6226,116.657,1,39.6208,116.654,39.6244,116.66
844,2012-11-30 08:00:00,39.6262,115.961,2,39.6244,115.958,39.628,115.964
847,2012-11-30 08:00:00,39.6262,115.979,1,39.6244,115.976,39.628,115.982
858,2012-11-30 08:00:00,39.6262,116.045,2,39.6244,116.042,39.628,116.048
925,2012-11-30 08:00:00,39.6262,116.447,2,39.6244,116.444,39.628,116.45
1041,2012-11-30 08:00:00,39.6298,115.943,2,39.628,115.94,39.6316,115.946
1048,2012-11-30 08:00:00,39.6298,115.985,1,39.628,115.982,39.6316,115.988
1059,2012-11-30 08:00:00,39.6298,116.051,1,39.628,116.048,39.6316,116.054
1063,2012-11-30 08:00:00,39.6298,116.075,1,39.628,116.072,39.6316,116.078
1127,2012-11-30 08:00:00,39.6298,116.459,1,39.628,116.456,39.6316,116.462
1132,2012-11-30 08:00:00,39.6298,116.489,2,39.628,116.486,39.6316,116.492
1158,2012-11-30 08:00:00,39.6298,116.645,1,39.628,116.642,39.6316,116.648
1160,2012-11-30 08:00:00,39.6298,116.657,1,39.628,116.654,39.6316,116.66
1255,2012-11-30 08:00:00,39.6334,116.027,1,39.6316,116.024,39.6352,116.03
1256,2012-11-30 08:00:00,39.6334,116.033,2,39.6316,116.03,39.6352,116.036
1341,2012-11-30 08:00:00,39.6334,116.543,1,39.6316,116.54,39.6352,116.546
1427,2012-11-30 08:00:00,39.637,115.859,2,39.6352,115.856,39.6388,115.862
1436,2012-11-30 08:00:00,39.637,115.913,1,39.6352,115.91,39.6388,115.916
1455,2012-11-30 08:00:00,39.637,116.027,1,39.6352,116.024,39.6388,116.03
1457,2012-11-30 08:00:00,39.637,116.039,1,39.6352,116.036,39.6388,116.042
1637,2012-11-30 08:00:00,39.6406,115.919,1,39.6388,115.916,39.6424,115.922
