11,2012-11-30 06:00:00,39.6118,115.763,1,39.61,115.76,39.6136,115.766
32,2012-11-30 06:00:00,39.6118,115.889,2,39.61,115.886,39.6136,115.892
34,2012-11-30 06:00:00,39.6118,115.901,1,39.61,115.898,39.6136,115.904
44,2012-11-30 06:00:00,39.6118,115.961,3,39.61,115.958,39.6136,115.964
54,2012-11-30 06:00:00,39.6118,116.021,3,39.61,116.018,39.6136,116.024
56,2012-11-30 06:00:00,39.6118,116.033,7,39.61,116.03,39.6136,116.036
59,2012-11-30 06:00:00,39.6118,116.051,7,39.61,116.048,39.6136,116.054
83,2012-11-30 06:00:00,39.6118,116.195,3,39.61,116.192,39.6136,116.198
114,2012-11-30 06:00:00,39.6118,116.381,2,39.61,116.378,39.6136,116.384
115,2012-11-30 06:00:00,39.6118,116.387,1,39.61,116.384,39.6136,116.39
118,2012-11-30 06:00:00,39.6118,116.405,1,39.61,116.402,39.6136,116.408
139,2012-11-30 06:00:00,39.6118,116.531,1,39.61,116.528,39.6136,116.534
140,2012-11-30 06:00:00,39.6118,116.537,1,39.61,116.534,39.6136,116.54
143,2012-11-30 06:00:00,39.6118,116.555,6,39.61,116.552,39.6136,116.558
165,2012-11-30 06:00:00,39.6118,116.687,1,39.61,116.684,39.6136,116.69
166,2012-11-30 06:00:00,39.6118,116.693,2,39.61,116.69,39.6136,116.696
240,2012-11-30 06:00:00,39.6154,115.937,1,39.6136,115.934,39.6172,115.94
243,2012-11-30 06:00:00,39.6154,115.955,3,39.6136,115.952,39.6172,115.958
244,2012-11-30 06:00:00,39.6154,115.961,2,39.6136,115.958,39.6172,115.964
248,2012-11-30 06:00:00,39.6154,115.985,1,39.6136,115.982,39.6172,115.988
249,2012-11-30 06:00:00,39.6154,115.991,2,39.6136,115.988,39.6172,115.994
250,2012-11-30 06:00:00,39.6154,115.997,1,39.6136,115.994,39.6172,116
255,2012-11-30 06:00:00,39.6154,116.027,1,39.6136,116.024,39.6172,116.03
256,2012-11-30 06:00:00,39.6154,116.033,8,39.6136,116.03,39.6172,116.036
258,2012-11-30 06:00:00,39.6154,116.045,1,39.6136,116.042,39.6172,116.048
261,2012-11-30 06:00:00,39.6154,116.063,4,39.6136,116.06,39.6172,116.066
262,2012-11-30 06:00:00,39.6154,116.069,1,39.6136,116.066,39.6172,116.072
263,2012-11-30 06:00:00,39.6154,116.075,9,39.6136,116.072,39.6172,116.078
264,2012-11-30 06:00:00,39.6154,116.081,3,39.6136,116.078,39.6172,116.084
274,2012-11-30 06:00:00,39.6154,116.141,1,39.6136,116.138,39.6172,116.144
275,2012-11-30 06:00:00,39.6154,116.147,1,39.6136,116.144,39.6172,116.15
284,2012-11-30 06:00:00,39.6154,116.201,2,39.6136,116.198,39.6172,116.204
319,2012-11-30 06:00:00,39.6154,116.411,1,39.6136,116.408,39.6172,116.414
326,2012-11-30 06:00:00,39.6154,116.453,1,39.6136,116.45,39.6172,116.456
327,2012-11-30 06:00:00,39.6154,116.459,1,39.6136,116.456,39.6172,116.462
331,2012-11-30 06:00:00,39.6154,116.483,2,39.6136,116.48,39.6172,116.486
332,2012-11-30 06:00:00,39.6154,116.489,1,39.6136,116.486,39.6172,116.492
333,2012-11-30 06:00:00,39.6154,116.495,1,39.6136,116.492,39.6172,116.498
339,2012-11-30 06:00:00,39.6154,116.531,1,39.6136,116.528,39.6172,116.534
355,2012-11-30 06:00:00,39.6154,116.627,2,39.6136,116.624,39.6172,116.63
362,2012-11-30 06:00:00,39.6154,116.669,1,39.6136,116.666,39.6172,116.672
363,2012-11-30 06:00:00,39.6154,116.675,3,39.6136,116.672,39.6172,116.678
364,2012-11-30 06:00:00,39.6154,116.681,1,39.6136,116.678,39.6172,116.684
448,2012-11-30 06:00:00,39.619,115.985,1,39.6172,115.982,39.6208,115.988
449,2012-11-30 06:00:00,39.619,115.991,3,39.6172,115.988,39.6208,115.994
450,2012-11-30 06:00:00,39.619,115.997,3,39.6172,115.994,39.6208,116
458,2012-11-30 06:00:00,39.619,116.045,4,39.6172,116.042,39.6208,116.048
460,2012-11-30 06:00:00,39.619,116.057,1,39.6172,116.054,39.6208,116.06
464,2012-11-30 06:00:00,39.619,116.081,4,39.6172,116.078,39.6208,116.084
469,2012-11-30 06:00:00,39.619,116.111,1,39.6172,116.108,39.6208,116.114
472,2012-11-30 06:00:00,39.619,116.129,1,39.6172,116.126,39.6208,116.132
473,2012-11-30 06:00:00,39.619,116.135,3,39.6172,116.132,39.6208,116.138
475,2012-11-30 06:00:00,39.619,116.147,5,39.6172,116.144,39.6208,116.15
491,2012-11-30 06:00:00,39.619,116.243,1,39.6172,116.24,39.6208,116.246
498,2012-11-30 06:00:00,39.619,116.285,1,39.6172,116.282,39.6208,116.288
523,2012-11-30 06:00:00,39.619,116.435,2,39.6172,116.432,39.6208,116.438
558,2012-11-30 06:00:00,39.619,116.645,1,39.6172,116.642,39.6208,116.648
562,2012-11-30 06:00:00,39.619,116.669,1,39.6172,116.666,39.6208,116.672
651,2012-11-30 06:00:00,39.6226,116.003,1,39.6208,116,39.6244,116.006
657,2012-11-30 06:00:00,39.6226,116.039,1,39.6208,116.036,39.6244,116.042
659,2012-11-30 06:00:00,39.6226,116.051,1,39.6208,116.048,39.6244,116.054
660,2012-11-30 06:00:00,39.6226,116.057,12,39.6208,116.054,39.6244,116.06
661,2012-11-30 06:00:00,39.6226,116.063,1,39.6208,116.06,39.6244,116.066
666,2012-11-30 06:00:00,39.6226,116.093,1,39.6208,116.09,39.6244,116.096
668,2012-11-30 06:00:00,39.6226,116.105,11,39.6208,116.102,39.6244,116.108
675,2012-11-30 06:00:00,39.6226,116.147,1,39.6208,116.144,39.6244,116.15
682,2012-11-30 06:00:00,39.6226,116.189,1,39.6208,116.186,39.6244,116.192
703,2012-11-30 06:00:00,39.6226,116.315,1,39.6208,116.312,39.6244,116.318
715,2012-11-30 06:00:00,39.6226,116.387,3,39.6208,116.384,39.6244,116.39
716,2012-11-30 06:00:00,39.6226,116.393,4,39.6208,116.39,39.6244,116.396
754,2012-11-30 06:00:00,39.6226,116.621,6,39.6208,116.618,39.6244,116.624
757,2012-11-30 06:00:00,39.6226,116.639,1,39.6208,116.636,39.6244,116.642
759,2012-11-30 06:00:00,39.6226,116.651,2,39.6208,116.648,39.6244,116.654
760,2012-11-30 06:00:00,39.6226,116.657,2,39.6208,116.654,39.6244,116.66
844,2012-11-30 06:00:00,39.6262,115.961,3,39.6244,115.958,39.628,115.964
858,2012-11-30 06:00:00,39.6262,116.045,2,39.6244,116.042,39.628,116.048
860,2012-11-30 06:00:00,39.6262,116.057,2,39.6244,116.054,39.628,116.06
881,2012-11-30 06:00:00,39.6262,116.183,2,39.6244,116.18,39.628,116.186
925,2012-11-30 06:00:00,39.6262,116.447,4,39.6244,116.444,39.628,116.45
927,2012-11-30 06:00:00,39.6262,116.459,1,39.6244,116.456,39.628,116.462
948,2012-11-30 06:00:00,39.6262,116.585,4,39.6244,116.582,39.628,116.588
960,2012-11-30 06:00:00,39.6262,116.657,3,39.6244,116.654,39.628,116.66
1034,2012-11-30 06:00:00,39.6298,115.901,2,39.628,115.898,39.6316,115.904
1041,2012-11-30 06:00:00,39.6298,115.943,4,39.628,115.94,39.6316,115.946
1042,2012-11-30 06:00:00,39.6298,115.949,1,39.628,115.946,39.6316,115.952
1044,2012-11-30 06:00:00,39.6298,115.961,3,39.628,115.958,39.6316,115.964
1048,2012-11-30 06:00:00,39.6298,115.985,1,39.628,115.982,39.6316,115.988
